Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Precipitation (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg)
1988,43.085911602209954,57.65845303867398,36.01121546961329,46.2518232044199,4.331436464088402,17.27787292817682,0.1059116022099448,29.906381215469626,30.107458563535925
1989,39.957377049180295,56.41606557377057,31.328688524590177,43.01098360655739,4.856803278688524,18.836967213114768,0.08366120218579237,18.547704918032785,18.66989071038251
1990,38.354890109890086,53.6370879120879,30.65247252747251,42.48697802197803,3.880796703296707,17.957527472527513,0.08332417582417585,29.92318681318677,30.133104395604384
1991,42.470914127423825,57.88808864265932,33.793518005540186,45.506481994459804,5.051163434903053,18.753351800554054,0.10584487534626037,29.888282548476464,30.107119113573404
1992,42.637403314917115,57.706187845303894,34.10381215469615,45.437348066298334,5.205580110497241,17.983259668508325,0.10779005524861876,29.902541436464087,30.109585635359096
1993,41.01850000000002,54.35849999999994,32.36300000000003,43.34000000000002,4.774138888888893,16.871833333333363,0.09197222222222226,29.901999999999997,30.106277777777787
1994,41.04836565096955,55.13373961218837,33.15678670360111,43.81468144044322,4.866149584487534,17.40817174515237,0.09684210526315794,29.90759002770082,30.105927977839336
1995,41.674254143646415,57.60773480662984,33.626464088397775,44.317071823204394,4.264668508287296,17.429972375690628,0.07345303867403313,29.930303867403317,30.13035911602213
1996,41.7780165289256,55.844297520661165,33.83471074380166,43.95586776859504,3.7144903581267252,17.195013774104698,0.08333333333333334,29.890000000000043,30.078457300275492
1997,38.69747945205476,53.3726575342466,30.00767123287673,41.795945205479455,3.381589041095894,17.403726027397294,0.06298630136986302,29.813232876712338,30.000383561643822
1998,39.4224109589041,53.520602739726016,32.53852054794523,43.80405479452053,3.246575342465757,17.30550684931509,0.07693150684931506,29.87756164383562,30.10035616438357
1999,44.23703296703295,57.85521978021978,37.315439560439565,47.78807692307691,3.3441208791208816,16.982967032967025,0.046978021978021964,29.895027472527463,30.07299450549448
2000,41.98778082191782,57.25030136986297,33.4602191780822,45.173534246575336,3.134493150684934,17.560356164383585,0.003178082191780822,29.90939726027396,30.115890410958897
2001,40.787049180327884,55.071967213114725,33.11295081967214,44.67918032786887,3.2281147540983626,17.394262295081994,0.003142076502732241,29.91756830601094,30.12628415300544
2002,42.26443835616437,56.495780821917805,34.71232876712331,45.98871232876708,3.016000000000005,17.054191780821938,0.003178082191780822,29.907890410958856,30.10873972602742
2003,42.051397260274,56.4745753424658,33.64712328767126,44.96591780821919,3.1852602739726064,17.256410958904134,0.009150684931506848,29.902602739726053,30.11180821917807
2004,39.49736986301369,54.62328767123293,30.48060273972606,42.39167123287673,3.1573698630137033,17.193424657534287,0.001671232876712329,29.89610958904111,30.088904109589027
2005,40.35672131147543,56.840491803278645,32.66344262295083,46.03655737704922,2.7939617486338824,17.51428961748635,0.002295081967213115,29.917240437158483,30.1382786885246
2006,42.21758904109592,56.204821917808246,33.51249315068496,43.92783561643837,2.870602739726029,16.804876712328795,0.0023561643835616443,29.90673972602739,30.09893150684931
2007,43.43616438356164,57.01408219178079,34.564876712328775,45.0009315068493,2.520931506849319,16.968739726027426,0.0026575342465753426,29.88701369863013,30.080356164383527
2008,42.03624309392267,56.54861878453033,33.05613259668509,44.39414364640884,2.675883977900555,16.807486187845324,0.04640883977900552,29.91519337016574,30.120994475138144
2009,39.71885245901642,54.410000000000004,31.3454098360656,43.165409836065564,2.5579508196721332,16.92590163934428,0.10609289617486334,29.882786885245892,30.100546448087453
2010,40.23610958904112,54.51134246575337,30.518082191780817,41.699287671232824,2.2245753424657546,16.140767123287684,0.0941917808219178,29.89717808219179,30.10608219178079
2011,43.23693150684931,57.7355616438356,34.34739726027399,44.8002191780822,2.55260273972603,16.301369863013665,0.09980821917808223,29.89353424657533,30.06873972602738
2012,41.93074380165289,55.65537190082642,33.4003305785124,44.20033057851239,2.4764462809917385,16.825812672176323,0.08099173553719015,29.871873278236908,30.07504132231406
2013,44.16770491803281,59.75098360655725,34.604590163934446,46.02524590163934,2.4544535519125708,16.58267759562845,0.0743169398907104,29.891612021857934,30.08401639344264
2014,39.56443835616438,54.0936438356165,31.743068493150677,43.2527123287671,2.7825753424657576,16.776712328767164,0.1064931506849315,29.915643835616397,30.120410958904106
2015,37.85445054945054,52.636208791208816,29.100714285714286,40.963406593406596,2.967774725274729,17.0690384615385,0.08480769230769233,29.890219780219816,30.104505494505496
2016,41.35210958904114,56.123452054794484,32.25347945205479,43.558465753424635,2.928109589041099,17.223890410958933,0.08564383561643832,29.91928767123287,30.140246575342452
2017,43.85632876712331,58.09999999999999,35.215835616438376,46.01583561643835,2.5874246575342483,16.892657534246595,0.07627397260273977,29.905479452054788,30.109835616438357
