Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KBTV,America/New_York,1990-01-01,19.94,39.92,8.96,39.02,6.90,27.62,33.37,W,1.00,40.00,0.06,4.00,29.35,30.05,CLR,clear,OVC,overcast,-SHSN,showers of light snow,-RA,light rain,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1990-01-02,15.98,37.04,6.98,21.92,3.45,20.71,31.07,S,15.00,30.00,,3.00,30.03,30.17,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1990-01-03,30.02,39.02,21.92,26.06,0.00,18.41,,S,15.00,25.00,,3.00,30.08,30.26,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1990-01-04,37.04,42.98,24.98,37.94,9.21,20.71,33.37,S,7.00,15.00,0.03,2.00,29.54,30.08,SCT,partly cloudy,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1990-01-05,26.06,39.02,17.06,33.08,5.75,14.96,,NW,10.00,35.00,,1.00,29.73,30.17,SCT,partly cloudy,OVC,overcast,-SHSN,showers of light snow,-RA,light rain,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1990-01-06,15.98,33.98,6.08,26.06,0.00,20.71,31.07,S,2.00,20.00,,,29.81,30.13,CLR,clear,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1990-01-07,10.94,37.04,5.00,23.00,4.60,20.71,33.37,S,15.00,35.00,,,29.79,30.16,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1990-01-08,26.96,42.08,21.92,24.98,0.00,13.81,,SW,15.00,40.00,,,29.80,29.94,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1990-01-09,24.08,41.00,21.02,28.94,3.45,18.41,23.02,S,10.00,20.00,,,29.72,29.84,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1990-01-10,28.94,37.94,24.08,32.00,5.75,17.26,21.86,NW,0.25,15.00,0.03,,29.51,29.72,SCT,partly cloudy,OVC,overcast,-SN,light snow,-RA,light rain,FG,fog,,,,,,,,,,,,,,,,,,
