Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Precipitation (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg)
1989-10-12,51.98,60.08,21.92,24.98,8.06,9.21,0.0,30.15,30.15
1989-10-13,51.98,51.98,24.08,24.08,6.9,6.9,0.0,30.15,30.15
1989-10-14,55.94,55.94,19.94,19.94,8.06,8.06,0.0,29.87,29.87
1989-10-15,51.98,51.98,21.02,21.02,6.9,6.9,0.0,29.83,29.83
1989-10-16,30.92,30.92,30.02,30.02,3.45,4.6,0.0,30.33,30.35
1989-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-18,30.02,30.02,28.04,28.04,4.6,4.6,0.0,30.52,30.52
1989-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-10,48.02,50.0,30.92,32.0,4.6,6.9,0.0,30.02,30.03
1989-11-11,46.94,46.94,28.94,28.94,11.51,11.51,0.0,30.01,30.01
1989-11-12,51.08,55.94,19.94,21.92,10.36,11.51,0.0,29.8,29.82
1989-11-13,57.92,57.92,21.02,21.02,11.51,11.51,0.0,29.85,29.85
1989-11-14,24.98,28.04,19.94,21.92,4.6,8.06,0.0,30.08,30.1
1989-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-16,35.96,37.94,17.96,19.94,0.0,5.75,0.0,29.94,29.95
1989-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-18,44.06,44.06,21.92,21.92,10.36,10.36,0.0,30.19,30.19
1989-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-09,33.98,33.98,23.0,26.06,6.9,9.21,0.0,29.84,29.84
1989-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-11,12.02,12.02,3.02,3.02,10.36,10.36,0.0,30.0,30.0
1994-03-14,65.84,65.84,19.94,19.94,4.47,4.47,0.0,30.07,30.07
1994-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-18,47.84,50.0,20.84,23.0,5.59,9.17,0.0,29.9,29.91
1994-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-21,46.94,46.94,10.94,10.94,12.53,12.53,0.0,29.99,29.99
1994-03-22,41.9,65.84,14.9,18.86,0.0,11.41,0.0,29.64,29.76
1994-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-24,50.9,50.9,14.9,14.9,6.71,6.71,0.0,29.97,29.97
1994-03-25,28.94,35.96,18.86,18.86,3.36,13.65,0.0,29.88,29.91
1994-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-28,48.92,48.92,14.9,14.9,14.76,14.76,0.0,29.96,29.96
1994-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-03,34.88,47.84,26.96,27.86,10.29,14.76,0.0,30.11,30.15
1994-04-04,44.96,44.96,23.0,23.0,17.22,17.22,0.0,29.8,29.8
1994-04-05,28.94,30.92,17.96,19.94,6.71,6.71,0.0,30.03,30.05
1994-04-06,25.88,55.94,17.96,30.92,0.0,13.65,0.0,29.88,30.01
1994-04-07,36.86,63.86,14.0,32.0,3.36,29.75,0.0,29.61,29.89
1994-04-08,32.0,56.84,12.92,27.86,3.36,12.53,0.0,29.85,29.96
1994-04-09,32.9,46.94,23.9,32.0,3.36,17.22,0.0,29.78,29.99
1994-04-10,32.0,35.96,27.86,32.0,3.36,12.53,0.0,29.99,30.18
1994-04-11,29.84,36.86,26.96,29.84,5.59,14.76,0.0,30.13,30.22
1994-04-12,28.94,62.96,20.84,26.96,0.0,18.34,0.0,29.95,30.14
1994-04-13,41.0,68.9,14.0,26.96,3.36,18.34,0.0,29.72,29.94
1994-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-16,63.86,63.86,26.96,26.96,16.11,16.11,0.0,30.25,30.25
1994-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-21,75.92,75.92,38.84,38.84,6.71,6.71,0.0,30.12,30.12
1994-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-04,53.96,62.96,34.88,36.86,4.47,11.41,0.0,30.18,30.21
1994-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-18,63.86,63.86,23.0,23.0,16.11,16.11,0.0,29.93,29.93
1994-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-29,54.86,54.86,42.98,42.98,11.41,11.41,0.0,30.06,30.06
1994-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-18,70.88,70.88,50.0,50.0,12.53,12.53,0.0,30.2,30.2
1994-07-19,66.92,87.98,44.96,56.84,4.47,19.46,0.0,30.05,30.18
