Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Precipitation (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg)
1988,7.068103500761032,9.576048706240492,3.748377473363774,5.0917199391172,0.14245357686453564,1.2311263318112646,0.002557077625570777,3.31854185692542,3.3355677321156754
1989,7.138451730418945,9.69938069216758,3.821347905282334,5.099489981785068,0.10334244080145713,1.426672738312084,0.0021706132361870066,3.317777777777779,3.3349908925318776
1990,7.182404870624054,9.886185692541867,3.48421308980213,4.846569254185697,0.08017047184170466,1.389162861491632,0.0015038051750380515,3.317552511415523,3.3339147640791476
1991,7.071336377473364,9.584213089802137,3.942569254185694,5.25867884322679,0.08681887366818866,1.336240487062406,0.002353120243531202,3.3175372907153737,3.3345509893455114
1992,7.116377473363775,9.538514459665153,3.7169254185692533,5.0186240487062435,0.08122070015220689,1.3586971080669734,0.0025418569254185685,3.31707762557078,3.3340761035007582
1993,7.153418569254185,9.558130898021313,4.242788432267886,5.470733637747334,0.11202435312024339,1.354843226788436,0.004316590563165903,3.316541856925418,3.3329162861491652
1994,7.081363774733642,9.492213089802135,4.005199391171997,5.3607610350076085,0.05811263318112629,1.2237290715372935,0.0040608828006088275,3.3167458143074566,3.3327732115677304
1995,6.9586324786324845,9.431929181929181,3.9803357753357784,5.247973137973138,0.04036935286935288,1.3539774114774132,0.0026739926739926733,3.3168101343101375,3.3334401709401704
1996,6.9929802130897984,9.502130898021303,4.103281582952817,5.353473363774731,0.028006088280060893,1.3166118721461209,0.0025783866057838656,3.3152876712328765,3.3315251141552467
1997,7.097304189435335,9.596484517304189,3.706211293260479,5.079107468123858,0.03697935640558591,1.3846448087431718,0.001114146933819065,3.3151639344262294,3.3329234972677573
1998,7.108213089802129,9.496870624048707,3.926733637747336,5.271829528158296,0.036057838660578385,1.3999786910197878,0.0014216133942161339,3.3146605783866057,3.3319391171993913
1999,6.857802130898025,9.241528158295276,4.147391171993911,5.4722678843226795,0.03110197869101979,1.391202435312027,0.0019756468797564684,3.315494672754946,3.332194824961948
2000,6.971610350076106,9.524870624048704,3.775226788432266,5.067555555555555,0.0391537290715373,1.4124901065449016,0.0,3.317990867579909,3.3353607305936057
2001,7.09315118397086,9.508397085610202,3.904681238615661,5.204353369763204,0.033515482695810575,1.3611687917425643,0.0022009714632665453,3.317978142076503,3.334875531268976
2002,7.2199391171993925,9.598240487062403,4.027171993911717,5.428103500761032,0.06048097412480972,1.5331993911719968,0.001811263318112633,3.3169984779299826,3.3341887366818863
2003,7.180213089802127,9.673966514459657,3.1410898021308977,4.707226788432268,0.04930593607305936,1.5486088280060881,0.00027701674277016747,3.317010654490108,3.334173515981736
2004,7.286130898021309,9.656706240487066,3.496651445966514,5.042130898021306,0.06368949771689494,1.5550136986301402,0.0019269406392694057,3.316526636225266,3.3331933028919316
2005,7.142440801457195,9.509216757741351,3.405446265938066,4.955828779599271,0.05094717668488159,1.594168184578021,0.002407407407407407,3.3171250758955684,3.3341985428051024
2006,7.205966514459659,9.545363774733648,3.6380213089802145,5.185911719939116,0.054584474885844725,1.5481491628614945,0.0021735159817351593,3.3166331811263343,3.3323683409436806
2007,7.157473363774737,9.582295281582951,3.2136377473363766,4.791610350076107,0.0734611872146118,1.565041095890412,0.00150076103500761,3.317330289193302,3.3342709284627077
2008,7.2622952815829525,9.658459665144598,3.295391171993913,4.9539117199391205,0.04270928462709284,1.5637656012176586,0.0015372907153729071,3.315643835616436,3.3330502283105004
2009,7.147905282331516,9.55785063752277,3.296265938069215,5.0739708561020045,0.044608378870673954,1.5667091681845793,0.0025197328476016996,3.3120916818457813,3.332762598664237
2010,7.195062404870618,9.656048706240487,3.0538569254185703,4.8121582952815825,0.03985388127853882,1.5429528158295303,0.001080669710806697,3.3142770167427678,3.3314672754946724
2011,7.169911719939111,9.502295281582953,3.4355007610350063,5.162130898021312,0.03435616438356164,1.5305936073059359,0.0028249619482496194,3.3128280060882784,3.3300913242009154
2012,7.1175829528158365,9.580213089802143,2.9767610350076104,4.73248706240487,0.03326331811263319,1.5445083713850865,0.0013607305936073056,3.314663622526634,3.3318873668188735
2013,7.251020036429869,9.737249544626584,3.3370856102003645,4.8347358834244085,0.03735883424408015,1.505522161505771,0.0012325440194292654,3.3151183970856115,3.3321523982999395
2014,7.2141308980213115,9.62848706240487,3.2040487062404837,4.781254185692539,0.04335464231354642,1.5334855403348586,0.002547945205479452,3.315175038051752,3.332213089802129
2015,7.353802130898023,9.760925418569256,3.390624048706243,4.969308980213089,0.048289193302891914,1.5348858447488614,0.0021400304414003046,3.315445966514461,3.3319969558599696
2016,7.345035007610356,9.688267884322682,3.850459665144594,5.413911719939122,0.05878538812785384,1.5934368340943708,0.0019999999999999996,3.3150593607305923,3.3317899543378986
2017,7.322331511839708,9.723970856101996,3.6103642987249547,5.087194899817851,0.0638069216757741,1.6002550091074714,0.0017243472981177893,3.3161414693381945,3.333051001821492
