Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Precipitation (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg)
1988,5.727281582952816,8.190843226788434,4.924925418569253,6.172541856925419,0.08816742770167423,1.3723592085235956,0.004048706240487062,3.333722983257228,3.349305936073058
1989,5.637686703096536,8.049708561020033,4.840364298724956,6.133096539162118,0.16410746812386165,1.5292501517911383,0.013084395871281124,3.336120218579234,3.3522343655130524
1990,5.74530898021308,7.949528158295281,5.072158295281587,6.2687062404870595,0.1659421613394216,1.4680000000000022,0.01632267884322679,3.3366088280060873,3.3519025875190285
1991,5.957035007610348,8.47018569254186,5.186130898021308,6.423445966514453,0.1253333333333333,1.5253820395738238,0.012602739726027408,3.3377229832572284,3.3536164383561653
1992,6.016706240487061,8.229035007610356,5.272541856925413,6.449199391171997,0.12324505327245056,1.3674063926940678,0.016286149162861502,3.3368554033485527,3.3526605783866064
1993,5.7175227686703085,7.993096539162111,5.0823861566484485,6.252276867030966,0.11905585913782633,1.4101548269581088,0.017000607164541603,3.333955676988465,3.3494717668488168
1994,5.756660527931244,8.06925721301412,5.036660527931246,6.176660527931248,0.13734806629834254,1.49774094536526,0.01058931860036833,3.33417434008594,3.3500153468385485
1995,5.873412698412697,8.085445665445663,5.216654456654458,6.393632478632484,0.14114468864468868,1.4056074481074523,0.018345543345543357,3.3353663003663025,3.351147741147743
1996,5.841411909146709,8.184063842848367,5.055831798649478,6.289422958870476,0.16380601596071206,1.461764886433397,0.013904235727440152,3.3311755678330264,3.3471516267648873
1997,5.73812386156649,8.029107468123861,5.102276867030966,6.388943533697632,0.14455069823922276,1.5630935033394069,0.013327261687917442,3.3328809957498504,3.3503521554341247
1998,5.736379731379734,7.986379731379735,5.144291819291822,6.367148962148965,0.15726800976800978,1.5780952380952409,0.007783882783882783,3.3313156288156294,3.3479609279609286
1999,6.101528158295286,8.315829528158291,5.561923896499242,6.676170471841697,0.10251750380517499,1.3759421613394245,0.007665144596651455,3.3297138508371398,3.3455920852359182
2000,6.023884322678846,8.329035007610353,5.068925418569255,6.361199391171986,0.07314155251141548,1.4991506849315086,0.004754946727549463,3.3342465753424673,3.3496164383561666
2001,5.905254185692546,8.201144596651439,5.02076103500761,6.214624048706235,0.0777229832572298,1.4745936073059374,0.01425266362252664,3.336149162861491,3.352468797564685
2002,5.8680487062404865,8.066076103500757,5.275445966514457,6.422733637747338,0.07067275494672753,1.4584748858447514,0.019004566210045655,3.338246575342467,3.353345509893453
2003,6.015610350076112,8.102733637747336,5.245089802130897,6.389308980213093,0.08438964992389644,1.4803044140030464,0.0071141552511415525,3.337016742770169,3.353546423135465
2004,5.903117199391171,8.010898021308979,5.24996651445966,6.424596651445964,0.09978691019786905,1.4764840182648422,0.01791780821917808,3.333385083713851,3.3496955859969613
2005,6.03009107468124,8.0651183970856,5.354845173041894,6.454571948998177,0.09846690953248324,1.4927595628415304,0.01694899817850636,3.3373163327261692,3.353460837887068
2006,5.961692541856936,8.109254185692533,5.13588432267884,6.30470624048706,0.08087975646879751,1.4998417047184205,0.014645357686453577,3.3325357686453536,3.348642313546423
2007,6.062788432267888,8.323939117199393,4.918130898021309,6.207007610350068,0.07877625570776255,1.6013059360730608,0.017223744292237445,3.334094368340944,3.350203957382038
2008,6.144651445966522,8.397582952815826,4.817089802130901,6.14514459665144,0.07729071537290712,1.5219452054794542,0.00893150684931507,3.337047184170473,3.352949771689499
2009,5.970240487062404,8.144048706240486,4.874898021308981,6.119117199391168,0.08823744292237438,1.5510745814307492,0.016955859969558604,3.335193302891933,3.3517442922374467
2010,5.978678843226789,8.014898021308984,5.084103500761038,6.264815829528154,0.07177777777777776,1.5097077625570794,0.021662100456620998,3.333802130898023,3.349990867579909
2011,5.893199391171993,8.17089802130898,4.8581856925418565,6.013528158295278,0.08435007610350077,1.5197990867579896,0.014614916286149167,3.3317716894977165,3.347452054794521
2012,6.021254185692548,8.281035007610342,5.1676651445966515,6.309035007610341,0.08296194824961946,1.5726301369863034,0.01636529680365297,3.3324170471841694,3.3485936073059377
2013,6.167249544626603,8.37271402550091,5.26566484517304,6.4645719489981674,0.05306921675774133,1.4547905282331535,0.013378870673952643,3.334411050394657,3.3499939283545843
2014,5.931336377473366,7.958185692541858,5.030350076103496,6.230898021308972,0.06505936073059355,1.4350228310502302,0.019430745814307454,3.3374124809741263,3.3533972602739675
2015,5.8170350076103485,8.055719939117193,4.866350076103502,6.129199391171988,0.05424048706240486,1.5512846270928489,0.014961948249619484,3.3354398782343972,3.3519056316590565
2016,6.160225885225899,8.224511599511597,5.3645115995116,6.520500610500607,0.07021672771672771,1.5412362637362689,0.017793040293040293,3.3372985347985336,3.3525549450549477
2017,6.241730418943541,8.47555555555555,5.163752276867031,6.38714025500911,0.07716150576806308,1.584074074074075,0.011700060716454158,3.3366575591985392,3.352644201578626
